"x","y","marks"
"52",0.482264842139557,0.0755614405497909,"b"
"53",0.0710526811890304,0.29518818249926,"c"
"54",0.726303934585303,0.890794524690136,"c"
"55",0.352866169530898,0.511639081873,"m"
"56",0.602830787422135,0.96900270273909,"b"
"57",0.102590820984915,0.680450521642342,"m"
"58",0.0183055920060724,0.634562510298565,"b"
"59",0.836720689665526,0.929291602922603,"m"
"60",0.434361353749409,0.297443136340007,"c"
"61",0.569163824198768,0.679060109890997,"c"
"62",0.134538724785671,0.102390973828733,"c"
"63",0.894478569971398,0.96923577110283,"b"
"64",0.247800311306491,0.931452186545357,"b"
"65",0.110295666847378,0.0482494123280048,"m"
"66",0.635044798487797,0.0683901039883494,"c"
"67",0.697434800677001,0.94472116813995,"y"
"68",0.115868869004771,0.439966919599101,"y"
"69",0.43866709433496,0.0532275196164846,"b"
"70",0.908721268642694,0.825811400311068,"y"
"71",0.115573393879458,0.094812894705683,"m"
"72",0.0422031031921506,0.409888986032456,"y"
"73",0.679136926075444,0.798561109462753,"b"
"74",0.351994107710198,0.119409254286438,"c"
"75",0.0641939262859523,0.222639871062711,"y"
"76",0.334519098512828,0.590647608740255,"y"
"77",0.508569953264669,0.682538281427696,"m"
"78",0.550467235734686,0.887151315109804,"m"
"79",0.0590108863543719,0.260781698627397,"b"
"80",0.312563440063968,0.652890962781385,"m"
"81",0.50168290361762,0.932286372873932,"c"
"82",0.175046410877258,0.337121407268569,"m"
"83",0.0289097647182643,0.309387430781499,"m"
"84",0.0559223622549325,0.525819848058745,"b"
"85",0.396684865001589,0.97819444630295,"m"
"86",0.777696521952748,0.806626174598932,"b"
"87",0.0990868618246168,0.200112008722499,"y"
"88",0.345379593782127,0.320871628355235,"y"
"89",0.286768547492102,0.336048699449748,"c"
"90",0.76995170279406,0.884826711844653,"y"
"91",0.9804634435568,0.182859329273924,"b"
"92",0.0926434462890029,0.0594861370045692,"m"
"93",0.276236621895805,0.228567310841754,"b"
"94",0.158040583366528,0.452857590280473,"b"
"95",0.137855917913839,0.134011537302285,"b"
"96",0.63076726696454,0.853266457328573,"y"
"97",0.67854836769402,0.998926853761077,"y"
"98",0.00534441042691469,0.050269614206627,"c"
"99",0.952917037298903,0.652318223379552,"m"
"100",0.0751528786495328,0.347500196890905,"y"
"101",0.848467687610537,0.732567470753565,"b"
"102",0.683409228920937,0.98705803998746,"b"
"103",0.884723346214741,0.0709592355415225,"m"
"104",0.513437944697216,0.0764681776054204,"c"
"105",0.642333263996989,0.284942627185956,"y"
"106",0.116556917782873,0.691530744777992,"c"
"107",0.765943637583405,0.224450885783881,"m"
"108",0.866360314190388,0.0282985724043101,"c"
"109",0.523731041932479,0.887457337230444,"y"
"110",0.98949524690397,0.159305497072637,"m"
"111",0.178919438505545,0.241868367185816,"m"
"112",0.452643482247368,0.243085704278201,"y"
"113",0.127464787568897,0.518120459746569,"b"
"114",0.375489058205858,0.84330825204961,"m"
"115",0.293094701832160,0.483638637466356,"y"
"116",0.763049496803433,0.398403106955811,"b"
"117",0.5987962866202,0.604221505345777,"c"
"118",0.388214275706559,0.786683361744508,"b"
"119",0.799502985086292,0.7019620151259,"b"
"120",0.209169981302693,0.436205083271489,"c"
"121",0.0128454293590039,0.412454519886523,"b"
"122",0.0705481593031436,0.784030072391033,"b"
"123",0.442442170344293,0.92512013297528,"m"
"124",0.37651565624401,0.162862670375034,"y"
"125",0.0705157369375229,0.705619364744052,"b"
"126",0.326199827482924,0.0752117517404258,"b"
"127",0.94571533612907,0.461932959267870,"y"
"128",0.116126428358257,0.684744416037574,"b"
"129",0.162200759630650,0.916511197574437,"m"
"130",0.773510149447247,0.801483157556504,"b"
"131",0.97386442986317,0.0325996696483344,"c"
"132",0.954408324323595,0.357009415747598,"c"
"133",0.382898077368736,0.510577032808214,"b"
"134",0.723418282577768,0.429097205400467,"y"
"135",0.93138939095661,0.299402211327106,"y"
"136",0.513884127372876,0.41025236598216,"y"
"137",0.0280422025825828,0.0910312698688358,"b"
"138",0.591956633841619,0.488589475862682,"b"
"139",0.194059425732121,0.863801888888702,"m"
"140",0.358989387052134,0.323345669079572,"b"
"141",0.64382743369788,0.145214456599206,"m"
"142",0.473072110442445,0.818077112780884,"y"
"143",0.860839631408453,0.969415938248858,"c"
"144",0.375244635390118,0.759112835628912,"b"
"145",0.226987557951361,0.564704678021371,"c"
"146",0.136962911579758,0.470909802708775,"m"
"147",0.520390110556036,0.0659002817701548,"c"
"148",0.252256999257952,0.381938624661416,"y"
"149",0.774677454028279,0.715577258262783,"m"
"150",0.189307035878301,0.506378530757502,"b"
"151",0.974444936262444,0.188408469315618,"c"
"152",0.819249055115506,0.359951182035729,"c"
"153",0.653605279745534,0.752744623227045,"b"
"154",0.425296205794439,0.512324502458796,"m"
"155",0.353105018846691,0.525176109513268,"b"
"156",0.814009567257017,0.153135715518147,"m"
"157",0.491699823178351,0.806720839813352,"b"
"158",0.341539887478575,0.0706083658151329,"m"
"159",0.899541354272515,0.808171255281195,"b"
"160",0.0552144064567983,0.0830451464280486,"c"
"161",0.506835239939392,0.753986704163253,"m"
"162",0.87393448012881,0.759116953238845,"y"
"163",0.902527875965461,0.0396870020776987,"m"
"164",0.92245360929519,0.336310738930479,"y"
"165",0.508239762391895,0.553327795350924,"c"
"166",0.484656782820821,0.97003100789152,"y"
"167",0.798153878189623,0.0723096774891019,"m"
"168",0.0432927154470235,0.960772722726688,"m"
"169",0.152472659014165,0.579193538520485,"b"
"170",0.703271152218804,0.729271139483899,"c"
"171",0.66258609876968,0.68679369543679,"y"
"172",0.640966315986589,0.806964632123709,"y"
"173",0.530316188465804,0.0267379751894623,"y"
"174",0.747526210034266,0.156872374005616,"b"
"175",0.499148073839024,0.930081226630136,"y"
"176",0.946807045023888,0.405167578253895,"b"
"177",0.851994853233919,0.474907424999401,"b"
"178",0.782467703567818,0.864283315138891,"y"
"179",0.66743463743478,0.945680141448975,"y"
"180",0.0141838169656694,0.433454214595258,"c"
"181",0.846241434803233,0.360634828917682,"b"
"182",0.658092200057581,0.0956505117937922,"m"
"183",0.444038087036461,0.220419802237302,"c"
"184",0.505518976133317,0.435237925266847,"y"
"185",0.916744521353394,0.696785407140851,"m"
"186",0.517556016566232,0.552210689755157,"b"
"187",0.110954568255693,0.630106588359922,"b"
"188",0.876866854261607,0.149894380010664,"m"
"189",0.240364095196128,0.382299831137061,"b"
"190",0.484856729162857,0.0145735167898238,"y"
"191",0.923943015746772,0.187538733007386,"c"
"192",0.352550277253613,0.661040022736415,"y"
"193",0.0234098667278886,0.754767081467435,"c"
"194",0.548354767495766,0.164294927148148,"c"
"195",0.741550804814324,0.79553424124606,"c"
"196",0.516154701355845,0.362647375324741,"c"
"197",0.677115593338385,0.997678854269907,"b"
"198",0.1377002899535,0.746303854743019,"m"
"199",0.0105303151067346,0.247563666896895,"b"
"200",0.114173793699592,0.140372158493847,"b"
"201",0.0465711141005158,0.834464451065287,"y"
"202",0.688434798736125,0.261582769686356,"b"
"203",0.384004187537357,0.112159958109260,"m"
"204",0.33618909236975,0.267008743481711,"b"
"205",0.176677606301382,0.392994237598032,"c"
"206",0.546513095032424,0.8602519989945,"m"
"207",0.117310222936794,0.540969302877784,"c"
"208",0.357354391366243,0.41271313582547,"m"
"209",0.299349721055478,0.69647850911133,"b"
"210",0.288809584686533,0.0269642560742795,"y"
"211",0.493619040120393,0.898432709742337,"m"
"212",0.694104289868847,0.776460287859663,"b"
"213",0.330500888172537,0.315879895817488,"b"
"214",0.73126708343625,0.755048048915341,"y"
"215",0.690250584622845,0.241282711969689,"c"
"216",0.126281743869185,0.367601486388594,"y"
"217",0.545811539748684,0.654511138331145,"m"
"218",0.362075916258618,0.872673260280862,"y"
"219",0.0782468093093485,0.469882206059992,"b"
"220",0.450569799635559,0.939965670695528,"y"
"221",0.939833017531782,0.108689705375582,"y"
"222",0.9080827224534,0.944368121912703,"m"
"223",0.309614376863465,0.384930126834661,"m"
"224",0.155937200412154,0.460980015341192,"m"
"225",0.111805045278743,0.374250385444611,"c"
"226",0.167431522626430,0.0842581233009696,"b"
"227",0.271162369521335,0.725243541644886,"c"
"228",0.326515736989677,0.498562122695148,"b"
"229",0.903319275705144,0.776827616849914,"m"
"230",0.628084832802415,0.800856326706707,"y"
"231",0.616482603596523,0.770503893727437,"b"
"232",0.864511998137459,0.373732388019562,"y"
"233",0.275471561355516,0.410177127923816,"y"
"234",0.247120079351589,0.78362129512243,"b"
"235",0.956250618910417,0.39490258670412,"y"
"236",0.101269633742049,0.922977947629988,"y"
"237",0.100990272127092,0.353832631604746,"y"
"238",0.312026232481003,0.70359657658264,"y"
"239",0.0298909745179117,0.233116915216669,"m"
"240",0.404884597985074,0.739415182033554,"m"
"241",0.674448796082288,0.832458899589255,"y"
"242",0.511341229546815,0.882382794981822,"c"
"243",0.765346231870353,0.934920436702669,"b"
"244",0.774300655350089,0.151735951658338,"m"
"245",0.939759138505906,0.593403410864994,"m"
"246",0.992041098419577,0.769515099469572,"y"
"247",0.965009862789884,0.277429275913164,"m"
"248",0.499291865155101,0.661427489016205,"m"
"249",0.906382037093863,0.757809551432729,"c"
"250",0.454799431376159,0.622083815746009,"y"
"251",0.0496027655899525,0.880130933830515,"m"
"252",0.876869885483757,0.686203084187582,"b"
"253",0.959861124167219,0.775265604723245,"b"
"254",0.47796022077091,0.105275623500347,"m"
"255",0.677702526329085,0.515289512230083,"y"
"256",0.983176086796448,0.335236283019185,"m"
"257",0.51289499970153,0.0197395593859255,"c"
"258",0.0239916383288801,0.740834790281951,"b"
"259",0.844662277959287,0.734444179572165,"m"
"260",0.171374267200008,0.650790369370952,"b"
"261",0.0473278174176812,0.622422904474661,"m"
"262",0.918645542114973,0.676248310133815,"c"
"263",0.934922483516857,0.846921094227582,"m"
"264",0.0746122088748962,0.813077171333134,"c"
"265",0.678333482239395,0.71388128399849,"c"
"266",0.923662220593542,0.974350354168564,"b"
"267",0.636066699400544,0.233513556653634,"y"
"268",0.384043012512848,0.917253667954355,"m"
"269",0.862481963587925,0.175741425948218,"m"
"270",0.441963145975024,0.600628880783916,"y"
"271",0.101749404100701,0.120928840944543,"y"
"272",0.0484805963933468,0.558870454784483,"b"
"273",0.504844506969675,0.676174996420741,"c"
"274",0.910252460744232,0.836395484395325,"y"
"275",0.172305021667853,0.916685504838824,"y"
"276",0.841619948856533,0.718528378056362,"c"
"277",0.7698322837241,0.91321711242199,"b"
"278",0.0568273891694844,0.140048140194267,"m"
"279",0.283500259043649,0.935024300590158,"y"
"280",0.312556928722188,0.716798460809514,"b"
"281",0.995912851998582,0.131952846888453,"m"
"282",0.406866410048679,0.38095914083533,"m"
"283",0.220049655763432,0.535254989750683,"c"
"284",0.602325504878536,0.383892401354387,"c"
"285",0.833651604130864,0.997062603477389,"y"
"286",0.651076270034537,0.289566939696670,"c"
"287",0.657200657762587,0.837592502357438,"b"
"288",0.373564349254593,0.40544560411945,"m"
"289",0.657443980919197,0.294533859239891,"m"
"290",0.732623991323635,0.477696796879172,"c"
"291",0.544900930952281,0.97935540881008,"b"
"292",0.0432286395225674,0.402624699054286,"y"
"293",0.932127949316055,0.643672161968425,"y"
"294",0.951927781105042,0.6846722017508,"m"
"295",0.956756046973169,0.128406383330002,"c"
"296",0.756044140318409,0.0184238012880087,"c"
"297",0.303743027383462,0.784144428092986,"y"
"298",0.348248289199546,0.803363744867966,"c"
"299",0.0312768656294793,0.548100492218509,"y"
"300",0.788474092027172,0.825137350242585,"y"
"301",0.271210727980360,0.950721490895376,"m"
"302",0.763396977214143,0.629777110181749,"c"
"303",0.115466303424910,0.585130539024249,"c"
"304",0.912482240935788,0.161621140316129,"b"
"305",0.859630080405623,0.265332363313064,"m"
"306",0.199358111247420,0.572648179251701,"c"
"307",0.558915983885527,0.830560136586428,"c"
"308",0.765540657099336,0.149484634632245,"c"
"309",0.63937722123228,0.482560090022162,"m"
"310",0.684911858290434,0.818187381373718,"c"
"311",0.204142071306705,0.192136410623789,"b"
"312",0.391787510365248,0.307384128915146,"y"
"313",0.821453959681094,0.315393814817071,"m"
"314",0.419344165595248,0.411101193167269,"c"
"315",0.0792096077930182,0.957469949265942,"b"
"316",0.242696240078658,0.767492719460279,"b"
"317",0.0160608922597021,0.95645442372188,"m"
"318",0.583502056077123,0.675327468430623,"c"
"319",0.865959056653082,0.0802309783175588,"b"
"320",0.879870142554864,0.0836771349422634,"y"
"321",0.678184821037576,0.363254434894770,"c"
"322",0.991949972696602,0.402624683454633,"c"
"323",0.147840010700747,0.947497664252296,"c"
"324",0.443487956188619,0.991085219429806,"b"
"325",0.764288955600932,0.552047125529498,"c"
"326",0.533464550971985,0.425611883634701,"m"
"327",0.288337945239618,0.765771404374391,"m"
"328",0.316611217334867,0.977648633532226,"b"
"329",0.61013926519081,0.692831359803677,"y"
"330",0.0961372738238424,0.347906489158049,"c"
"331",0.659770095953718,0.206852376228198,"c"
"332",0.372696788050234,0.713506832020357,"c"
"333",0.425144900102168,0.0940017311368138,"b"
"334",0.264561387710273,0.313921609194949,"y"
"335",0.79198122350499,0.253650929545984,"y"
"336",0.997519127326086,0.0229820196982473,"b"
"337",0.869401577627286,0.836619627894834,"b"
"338",0.471185382222757,0.821179297287017,"m"
"339",0.363453750731423,0.399616872891784,"b"
"340",0.626627239631489,0.525600571418181,"b"
"341",0.158172671450302,0.0383393089286983,"c"
"342",0.517057893564925,0.167289540870115,"b"
"343",0.373543106950819,0.948766390793025,"y"
"344",0.0195687033701688,0.452521297847852,"m"
"345",0.153620832134038,0.502751238411292,"b"
"346",0.340738315135241,0.692393003031611,"c"
"347",0.421306781703606,0.625892410986125,"c"
"348",0.289767518173903,0.631293780636042,"b"
"349",0.0980880986899137,0.292962573468685,"c"
"350",0.283134599216282,0.334646217059344,"y"
"351",0.141252808272839,0.964263984235004,"y"
"352",0.451340754283592,0.314423877978697,"b"
"353",0.835161132505164,0.280037957942113,"y"
"354",0.289026252459735,0.869568740483373,"m"
"355",0.206455625826493,0.729380885604769,"b"
"356",0.727711680578068,0.482997592305765,"y"
"357",0.110452283872291,0.163064558524638,"y"
"358",0.189932801993564,0.848177415318787,"c"
"359",0.349045421462506,0.85177078912966,"b"
"360",0.274832188384607,0.175782060949132,"c"
"361",0.796044834889472,0.959248646860942,"y"
"362",0.0573712619952857,0.101186016807333,"c"
"363",0.204188479110599,0.988222746644169,"y"
"364",0.713693553814664,0.44118584273383,"m"
"365",0.407337268115953,0.88370988308452,"b"
"366",0.822972653899342,0.37287159380503,"y"
"367",0.868302880320698,0.341266856295988,"m"
"368",0.837440744740888,0.677279816474766,"c"
"369",0.920942266238853,0.233189634047449,"c"
"370",0.7357636266388,0.940280568320304,"m"
"371",0.203815088374540,0.722400231054053,"c"
"372",0.749318928690627,0.388078261399642,"b"
"373",0.371600989252329,0.249261335935444,"c"
"374",0.778951965970919,0.948120217537507,"b"
"375",0.816954599227756,0.0671802242286503,"m"
"376",0.309560906607658,0.755771518452093,"b"
"377",0.505221867468208,0.0208536572754383,"c"
"378",0.206029166234657,0.123685984173790,"y"
"379",0.593999068485573,0.3593669985421,"y"
"380",0.932329167146236,0.495565060526133,"m"
"381",0.893765755230561,0.53954628505744,"y"
"382",0.206949159968644,0.743568245554343,"c"
"383",0.332574052037671,0.639984411653131,"b"
"384",0.738650270272046,0.0807077216450125,"b"
"385",0.378219691338018,0.722136553144082,"m"
"386",0.194906447548419,0.575732844648883,"y"
"387",0.648227135650814,0.161033026874065,"y"
"388",0.228308988735080,0.858364090323448,"c"
"389",0.553983323741704,0.141019175294787,"b"
"390",0.49546726164408,0.332248036982492,"c"
"391",0.886400021146983,0.900306736351922,"b"
"392",0.201177713228390,0.9843759983778,"c"
"393",0.547014887677506,0.464619769016281,"y"
"394",0.227600889280438,0.399345462908968,"y"
"395",0.649081348441541,0.924082777928561,"m"
"396",0.824431447545066,0.054210759466514,"m"
"397",0.608867405215278,0.213605119846761,"c"
"398",0.781423189211637,0.631030677817762,"y"
"399",0.924899276345968,0.0535878255032003,"y"
"400",0.317596022039652,0.414957188302651,"c"
"401",0.680093393428251,0.99928177613765,"y"
"402",0.513746190117672,0.184231756953523,"c"
"403",0.703033411642537,0.673527135048062,"y"
"404",0.567001467570662,0.513843803666532,"y"
"405",0.231103977654129,0.932152977911755,"y"
"406",0.57500717532821,0.394724099664018,"b"
"407",0.888404985424131,0.736266578780487,"y"
"408",0.883904051966965,0.176615095697343,"b"
"409",0.244499949505553,0.953069245675579,"b"
"410",0.537824999773875,0.725553540280089,"c"
"411",0.699764510849491,0.208592874696478,"b"
"412",0.877072610426694,0.825448186602443,"b"
"413",0.80072705866769,0.609973216895014,"b"
"414",0.910998727427796,0.195888569345698,"m"
"415",0.533158922567964,0.0033131567761302,"b"
"416",0.155776791274548,0.145240759942681,"c"
"417",0.739987206179649,0.039712282596156,"m"
"418",0.753541323589161,0.0635874993167818,"b"
"419",0.483670541783795,0.470409690868109,"b"
"420",0.709486633306369,0.723579130368307,"y"
"421",0.574565154267475,0.889172837138176,"b"
"422",0.954243561485782,0.333638361888006,"b"
"423",0.858301102882251,0.408404076239094,"c"
"424",0.457973609212786,0.586979314684868,"m"
"425",0.236860163044184,0.864799454109743,"b"
"426",0.605752416653559,0.168444202980027,"y"
"427",0.912367618409917,0.57225324283354,"c"
"428",0.825614751316607,0.941738887922838,"c"
"429",0.460800679400563,0.88221058389172,"c"
"430",0.622914232080802,0.892744172597304,"m"
"431",0.834772529779002,0.134520652471110,"m"
"432",0.194408153416589,0.978927766438574,"c"
"433",0.843304455978796,0.50039817369543,"c"
"434",0.693467423785478,0.386427506105974,"b"
"435",0.830049428157508,0.920434125699103,"y"
"436",0.0105340688023716,0.572705188766122,"y"
"437",0.0248764564748853,0.540669999085367,"y"
"438",0.444442766485736,0.808621506905183,"c"
"439",0.88850647653453,0.260220714844763,"y"
"440",0.53425112599507,0.792029309319332,"b"
"441",0.865053937770426,0.460150913801044,"b"
"442",0.531568792415783,0.997836450347677,"b"
"443",0.140819183317944,0.797635436523706,"c"
"444",0.829731721198186,0.523072487674654,"y"
"445",0.749099544947967,0.765797404339537,"c"
"446",0.980020934017375,0.86195243615657,"c"
"447",0.323726831004024,0.937805281952024,"c"
"448",0.0772330411709845,0.201037978753448,"c"
"449",0.214526678435504,0.283236776478589,"m"
"450",0.388609086629003,0.348018629942089,"c"
"451",0.331701575312763,0.84715127130039,"b"
"452",0.0323643910232931,0.453244659816846,"b"
"453",0.754466078011319,0.480225519509986,"y"
"454",0.118816737085581,0.129250293597579,"y"
"455",0.896484717959538,0.274702601600438,"y"
"456",0.371405381476507,0.7341510837432,"y"
"457",0.198037559632212,0.701945655280724,"m"
"458",0.266479492420331,0.265240609180182,"b"
"459",0.976483058417216,0.921343233203515,"y"
"460",0.761118863942102,0.912846831139177,"m"
"461",0.342410411220044,0.905257161473855,"m"
"462",0.294324126560241,0.479914391413331,"c"
"463",0.160928175784647,0.411684256512672,"m"
"464",0.815380443353206,0.0821626237593591,"c"
"465",0.593684686580673,0.927269896958023,"y"
"466",0.00875993585214019,0.504518230212852,"m"
"467",0.872249017236754,0.558322933269665,"b"
"468",0.141621876973659,0.328381767496467,"c"
"469",0.759794016135857,0.745032149832696,"b"
"470",0.944792707450688,0.792238330934197,"c"
"471",0.73218769673258,0.283030655235052,"c"
"472",0.739061244763434,0.681177629623562,"c"
"473",0.0402637585066259,0.945084656821564,"m"
"474",0.669054717756808,0.850844723638147,"b"
"475",0.615527044050395,0.284150783205405,"c"
"476",0.272242124890909,0.882957636378706,"m"
"477",0.425562636461109,0.655241785105318,"b"
"478",0.674441471230239,0.953697490738705,"y"
"479",0.757533095311373,0.169120617210865,"y"
"480",0.542544729774818,0.680944286519662,"c"
"481",0.852630402892828,0.152982985600829,"y"
"482",0.895149234682322,0.355319876922294,"c"
"483",0.868814283981919,0.739681464154273,"m"
"484",0.3209442300722,0.790885034715757,"b"
"485",0.717977710068226,0.672032651724294,"y"
"486",0.764102276647463,0.726805173326284,"c"
"487",0.462768164696172,0.167376769473776,"b"
"488",0.282192673068494,0.974145720945671,"m"
"489",0.49836589442566,0.322967274114490,"m"
"490",0.812842003069818,0.400294570717961,"c"
"491",0.999523114180192,0.76551607507281,"y"
"492",0.226823391858488,0.407255459576845,"b"
"493",0.59474180242978,0.65187936462462,"m"
"494",0.683375331107527,0.45700771221891,"m"
"495",0.970812568673864,0.0693490863777697,"b"
"496",0.283994358265772,0.382729366188869,"c"
"497",0.0150045044720173,0.218567736214027,"b"
"498",0.118649377953261,0.258318398380652,"c"
"499",0.708672947250307,0.156604937976226,"m"
"500",0.582016240339726,0.572670961730182,"y"
"501",0.147990907309577,0.616616101469845,"c"
"502",0.275533463573083,0.122744715539739,"c"
"503",0.138569247908890,0.218543655704707,"b"
"504",0.75700259162113,0.120854869019240,"m"
"505",0.460724374745041,0.53808248671703,"c"
"506",0.0952767878770828,0.951397815020755,"y"
"507",0.706180318258703,0.503138056723401,"b"
"508",0.282835491467267,0.149888702901080,"c"
"509",0.94628453021869,0.769617520272732,"b"
"510",0.483802313683555,0.127893004100770,"c"
"511",0.467488120310009,0.265251780860126,"b"
"512",0.0350249009206891,0.178412921028212,"y"
"513",0.323100910754874,0.94146050256677,"c"
"514",0.00127831753343344,0.0987361364532262,"y"
"515",0.11768807657063,0.215414244448766,"c"
"516",0.0196452955715358,0.707421104656532,"y"
"517",0.55026178364642,0.264774496201426,"b"
"518",0.641762163722888,0.251902493182570,"c"
"519",0.0163707644678652,0.98149841092527,"b"
"520",0.684513511136174,0.518149923300371,"c"
"521",0.68395270826295,0.835863072425127,"b"
"522",0.445346114225686,0.419950713636354,"b"
"523",0.438479034695774,0.950632403139025,"m"
"524",0.555645836051553,0.0105132590979338,"b"
"525",0.766017651651055,0.743179382290691,"b"
"526",0.327359605813399,0.230731440009549,"m"
"527",0.853351643308997,0.491420849459246,"c"
"528",0.91754799685441,0.764860257040709,"b"
"529",0.00620341161265969,0.173867484321818,"b"
"530",0.420186267700046,0.542330768192187,"y"
"531",0.572721667354926,0.485016885679215,"b"
"532",0.388198414584622,0.817585768876597,"c"
"533",0.26681743375957,0.989815550390631,"m"
"534",0.0738031815271825,0.899294129107147,"y"
"535",0.583995799301192,0.143419968197122,"b"
"536",0.569693184457719,0.796630574623123,"y"
"537",0.833932540379465,0.753379658563063,"b"
"538",0.793144527124241,0.825042156036943,"c"
"539",0.0157550319563597,0.085879739606753,"b"
"540",0.574297806248069,0.682114533381537,"m"
"541",0.483983893878758,0.9392882543616,"c"
"542",0.826922843232751,0.727715080836788,"b"
"543",0.850242369575426,0.667977218981832,"b"
"544",0.437449449673295,0.152484938502312,"m"
"545",0.462694210698828,0.0585321024991572,"m"
"546",0.208711023908108,0.138635573210195,"y"
"547",0.0898712014313787,0.263628426473588,"m"
"548",0.872128586983308,0.68319528317079,"c"
"549",0.510255600325763,0.441823009867221,"c"
"550",0.766282628988847,0.34650540840812,"y"
"551",0.186669330112636,0.730700999731198,"y"
"552",0.815832858672366,0.0185701241716743,"y"
"553",0.592108622891828,0.316311886999756,"y"
"554",0.901513834716752,0.319776989985257,"c"
"555",0.129924060543999,0.541297884192318,"b"
"556",0.545523052802309,0.402551123872399,"b"
"557",0.510924122994766,0.771509354235604,"y"
"558",0.57102538109757,0.605009411927313,"b"
"559",0.671577857574448,0.52333929319866,"y"
"560",0.968486773082986,0.44646500214003,"y"
"561",0.954976010369137,0.250391279114410,"c"
"562",0.0759953977540135,0.823961669346318,"c"
"563",0.194236474810168,0.132102669682354,"m"
"564",0.760594696737826,0.53102660854347,"m"
"565",0.455038612708449,0.239361764397472,"m"
"566",0.445434292312711,0.0868590644095093,"y"
"567",0.695397065486759,0.429787142202258,"y"
"568",0.65721645951271,0.190013386076316,"y"
"569",0.958554124925286,0.190604887669906,"m"
"570",0.033971929224208,0.753933143569157,"m"
"571",0.746507050935179,0.365671806270257,"y"
"572",0.138676972826943,0.0737193764653057,"y"
"573",0.699115028372034,0.87033154279925,"c"
"574",0.964480972848833,0.578681218670681,"y"
"575",0.868633677018806,0.70673634740524,"m"
"576",0.381203313823789,0.403669318417087,"c"
"577",0.645897338865325,0.469132112339139,"b"
"578",0.517470893915743,0.785456684650853,"y"
"579",0.682958075543866,0.655752304708585,"m"
"580",0.790812386199832,0.368383885826916,"b"
"581",0.5326906691771,0.255269033368677,"y"
"582",0.670306836022064,0.204739332199097,"y"
"583",0.0959381368011236,0.926407313905656,"b"
"584",0.0444719952065498,0.606957287760451,"b"
"585",0.503720651846379,0.139319695997983,"c"
"586",0.45670884475112,0.259025992825627,"c"
"587",0.56295408285223,0.297921797027811,"c"
"588",0.115904133068398,0.526959814364091,"y"
"589",0.899298894917592,0.262602043570951,"b"
"590",0.457153061637655,0.851807857630774,"m"
"591",0.145795195596293,0.326216473244131,"y"
"592",0.969191873678938,0.0400884989649057,"c"
"593",0.133768743602559,0.188389642862603,"c"
"594",0.903035207651556,0.970390671864152,"m"
"595",0.71048817387782,0.27309182821773,"y"
"596",0.406530654290691,0.649464912014082,"b"
"597",0.803369153058156,0.894971937406808,"b"
"598",0.448594459798187,0.800397477578372,"y"
"599",0.0197541888337582,0.417750010965392,"y"
"600",0.62897353968583,0.772637780755758,"y"
