"x","y","marks"
"174",0.211042561801150,0.870154064381495,"b"
"175",0.650142094120383,0.404482458485290,"c"
"176",0.273724808590487,0.787209174595773,"y"
"177",0.224570686928928,0.842668006196618,"c"
"178",0.30030114389956,0.67156002484262,"b"
"179",0.648775418521836,0.915181344607845,"c"
"180",0.391515746014193,0.627469001337886,"b"
"181",0.623657176736742,0.386615310097113,"m"
"182",0.117204757174477,0.910640231799334,"b"
"183",0.628545452607796,0.0557473835069686,"c"
"184",0.0523634641431272,0.216640017926693,"y"
"185",0.865199841558933,0.40625871764496,"b"
"186",0.790336924837902,0.356231104582548,"b"
"187",0.00331601221114397,0.214849859243259,"b"
"188",0.80756301106885,0.974066834896803,"m"
"189",0.0585678052157164,0.416208046488464,"m"
"190",0.698609510669485,0.673169721616432,"b"
"191",0.387201068690047,0.589169545797631,"y"
"192",0.367422348819673,0.65351402736269,"m"
"193",0.133683621417731,0.472726344363764,"m"
"194",0.78693848499097,0.779503092402592,"c"
"195",0.738004469545558,0.902307190699503,"m"
"196",0.316417276160792,0.178210335550830,"c"
"197",0.87804946443066,0.130761767737567,"c"
"198",0.64433853700757,0.112649330636486,"b"
"199",0.280088976491243,0.981452016159892,"b"
"200",0.975190634140745,0.78078114753589,"c"
"201",0.168053685221821,0.42287686560303,"c"
"202",0.284355158917606,0.170171122532338,"y"
"203",0.932318477192894,0.0683047629427165,"b"
"204",0.4534409227781,0.321124208159745,"y"
"205",0.640746340155602,0.744498141575605,"c"
"206",0.283268820727244,0.826323925051838,"m"
"207",0.187059002229944,0.82933675008826,"b"
"208",0.142409716499969,0.0263736671768129,"y"
"209",0.12347074970603,0.300555019872263,"y"
"210",0.396259119035676,0.0369013601448387,"m"
"211",0.74640742293559,0.444860679563135,"b"
"212",0.920964957214892,0.66586793656461,"b"
"213",0.93371593602933,0.240663895383477,"m"
"214",0.0486281057819724,0.122152115218341,"c"
"215",0.443033807910979,0.555682800943032,"b"
"216",0.505837799282745,0.683586959959939,"y"
"217",0.714885524474084,0.570605435175821,"y"
"218",0.0498641503509134,0.93402231670916,"m"
"219",0.63029476837255,0.0144251619931310,"c"
"220",0.85881846700795,0.866479639196768,"m"
"221",0.990319263422862,0.874435062753037,"c"
"222",0.444207592401654,0.0789675938431174,"m"
"223",0.852792790159583,0.212723799515516,"c"
"224",0.484492376912385,0.425076711922884,"c"
"225",0.638436408247799,0.213418519822881,"y"
"226",0.784884013235569,0.0442329575307667,"b"
"227",0.635834972374141,0.633385684806854,"y"
"228",0.64985330728814,0.250965954270214,"m"
"229",0.48148778360337,0.222725383937359,"m"
"230",0.449290799209848,0.390275946352631,"c"
"231",0.904989651404321,0.750452503329143,"c"
"232",0.991720465477556,0.67706915969029,"y"
"233",0.260188138810918,0.132709197932854,"c"
"234",0.644935803953558,0.0144161335192621,"c"
"235",0.191544293658808,0.307133794762194,"y"
"236",0.452678424771875,0.677113077137619,"m"
"237",0.123948836233467,0.63097224291414,"c"
"238",0.974665575660765,0.514984788140282,"y"
"239",0.967803347622976,0.792160703102127,"c"
"240",0.790950202848762,0.288869954179972,"b"
"241",0.558806700166315,0.62636237917468,"m"
"242",0.509806768037379,0.287262094207108,"b"
"243",0.303462752373889,0.874155815690756,"c"
"244",0.605670627439395,0.338236332638189,"m"
"245",0.101530215004459,0.868068694602698,"c"
"246",0.738992301514372,0.682947181165218,"c"
"247",0.287321266485378,0.188230730593204,"m"
"248",0.251191810239106,0.126580709358677,"y"
"249",0.790689207613468,0.335742502007633,"m"
"250",0.467323747230694,0.616939031751826,"c"
"251",0.964297546539456,0.485513702966273,"y"
"252",0.720606532879174,0.43785124248825,"y"
"253",0.383069768548012,0.406710243783891,"c"
"254",0.874282998032868,0.585957679431885,"c"
"255",0.970256134169176,0.869030104251578,"y"
"256",0.523678204743192,0.584160197991878,"m"
"257",0.537129170261323,0.762901836074889,"m"
"258",0.719830794027075,0.225517166079953,"m"
"259",0.344593160320073,0.0116450428031385,"m"
"260",0.232808375032619,0.393797717057168,"y"
"261",0.890262169064954,0.668403192656115,"y"
"262",0.143804640509188,0.801698789233342,"b"
"263",0.892237739171833,0.397820968180895,"y"
"264",0.0229624926578254,0.758537440327927,"b"
"265",0.0240737851709127,0.565157036064193,"c"
"266",0.775404721032828,0.00151728396303952,"c"
"267",0.746988044353202,0.591185498517007,"b"
"268",0.482636314118281,0.280723752453923,"c"
"269",0.315252918982878,0.59603315196,"b"
"270",0.170221672859043,0.653679742710665,"y"
"271",0.966538920300081,0.0729968107771128,"c"
"272",0.811365011613816,0.141042609931901,"c"
"273",0.696680810069665,0.339576340280473,"b"
"274",0.72504477808252,0.232933274935931,"m"
"275",0.0563820861279964,0.27402464277111,"b"
"276",0.39389495132491,0.621131723979488,"y"
"277",0.16605959716253,0.772450735094026,"y"
"278",0.374734645243734,0.953408199362457,"c"
"279",0.0554836201481521,0.689972405321896,"b"
"280",0.775045680813491,0.757005963474512,"m"
"281",0.823363808682188,0.351385899353772,"b"
"282",0.908669628202915,0.249325614655390,"m"
"283",0.231206114171073,0.0545003155712038,"b"
"284",0.207049403106794,0.216528697405010,"c"
"285",0.717108326032758,0.497495904564857,"y"
"286",0.16223959159106,0.377512904582545,"c"
"287",0.120922126807272,0.879619078012183,"c"
"288",0.697112604277208,0.145175344776362,"y"
"289",0.82971024676226,0.135975171811879,"b"
"290",0.690731200389564,0.936158075695857,"m"
"291",0.628026154823601,0.0864099224563688,"c"
"292",0.530245676869527,0.437941351206973,"b"
"293",0.957851505838335,0.257147804135457,"y"
"294",0.0268148726318032,0.550664405571297,"c"
"295",0.759669298073277,0.072270561940968,"m"
"296",0.0858483226038516,0.0542270937003195,"m"
"297",0.513907676329836,0.528112057596445,"b"
"298",0.712386450730264,0.557883504079655,"m"
"299",0.615008486667648,0.235918439691886,"b"
"300",0.663055655779317,0.811503707664087,"c"
"301",0.875000160653144,0.106094743357971,"m"
"302",0.512338988017291,0.00777491740882397,"y"
"303",0.0481917611323297,0.77444853214547,"b"
"304",0.551662216894329,0.38762619276531,"y"
"305",0.226458412362263,0.507470036158338,"b"
"306",0.738721663597971,0.0306319177616388,"c"
"307",0.330301375361159,0.755672222701833,"c"
"308",0.415597183862701,0.925630022305995,"y"
"309",0.640888747526333,0.277265912620351,"b"
"310",0.475989339174703,0.761595740448684,"m"
"311",0.408752250019461,0.440522420918569,"b"
"312",0.128282332327217,0.0337662624660879,"c"
"313",0.0425728114787489,0.128908494254574,"m"
"314",0.439818159444258,0.152952395845205,"m"
"315",0.899154373444617,0.424071687972173,"c"
"316",0.0736236181110144,0.204487951938063,"b"
"317",0.944977117236704,0.548842219403014,"y"
"318",0.77144178072922,0.830773181747645,"m"
"319",0.4600703001488,0.51861807378009,"b"
"320",0.744750907178968,0.517818303545937,"c"
"321",0.287248592358083,0.926573570119217,"b"
"322",0.255899542011321,0.392920546233654,"y"
"323",0.584601211827248,0.445608319714665,"b"
"324",0.529032636899501,0.297431119251996,"m"
"325",0.769362404476851,0.186029304051772,"b"
"326",0.154727545334026,0.222124082967639,"c"
"327",0.823360715992749,0.408873250009492,"y"
"328",0.372727258130908,0.440975754754618,"c"
"329",0.117689709179103,0.99273467855528,"m"
"330",0.435073927277699,0.0265553095377982,"y"
"331",0.644743334501982,0.255274554947391,"y"
"332",0.797144257696345,0.518254146445543,"c"
"333",0.920907034073025,0.900033164070919,"c"
"334",0.667868901509792,0.849179709330201,"m"
"335",0.690242043696344,0.624975772341713,"b"
"336",0.791776178404689,0.845866467105225,"b"
"337",0.524152918951586,0.365568343782797,"c"
"338",0.0516629950143397,0.94947462528944,"m"
"339",0.216380687896162,0.79711533151567,"m"
"340",0.453338563907892,0.569252708926797,"y"
"341",0.393766675842926,0.237628231756389,"c"
"342",0.71899187983945,0.157655199058354,"b"
"343",0.314104511868209,0.00978547241538763,"b"
"344",0.344023235142231,0.306385862641037,"c"
"345",0.409133536275476,0.768495824187994,"c"
"346",0.770281487843022,0.109613384352997,"y"
"347",0.583834812045097,0.410258221207187,"b"
"348",0.607034526765347,0.680469821207225,"y"
"349",0.368100143969059,0.198730315081775,"b"
"350",0.99602987524122,0.427611424587667,"m"
"351",0.228301061782986,0.895142411114648,"y"
"352",0.206100538605824,0.627700623357669,"y"
"353",0.356343785766512,0.12814592407085,"y"
"354",0.971649711485952,0.662326949648559,"y"
"355",0.20865996950306,0.437373506370932,"m"
"356",0.475518757943064,0.600440340349451,"b"
"357",0.120426831534132,0.952440263237804,"c"
"358",0.849793218076229,0.213516847696155,"y"
"359",0.131025675451383,0.232148730196059,"m"
"360",0.748352149501443,0.387747208354995,"c"
"361",0.981466843979433,0.130556641612202,"y"
"362",0.322272713761777,0.733049487462267,"b"
"363",0.1818768074736,0.248062963597476,"y"
"364",0.714174731634557,0.101987359346822,"y"
"365",0.285623042844236,0.390754937427118,"c"
"366",0.737869371194392,0.919389596907422,"m"
"367",0.110014903591946,0.232222885126248,"b"
"368",0.699660674668849,0.797310094814748,"y"
"369",0.656627906486392,0.776162781752646,"c"
"370",0.894735587993637,0.533646218013018,"m"
"371",0.148879332235083,0.851504166144878,"c"
"372",0.599654087098315,0.0273065119981766,"c"
"373",0.0286445629317313,0.153980705887079,"c"
"374",0.368350977543741,0.813962998567149,"m"
"375",0.561665919376537,0.717952405801043,"b"
"376",0.985346554080024,0.300506627885625,"c"
"377",0.135702209779993,0.977596146287397,"c"
"378",0.642952673602849,0.336629492929205,"y"
"379",0.664066242752597,0.0150479022413492,"b"
"380",0.280071246204898,0.056740764528513,"b"
"381",0.951820694841444,0.604303114581853,"c"
"382",0.598975075641647,0.307351689087227,"c"
"383",0.935631808592007,0.765716960886493,"y"
"384",0.412169519113377,0.744959882460535,"b"
"385",0.251566464779899,0.306911171646789,"b"
"386",0.920247653266415,0.961022855248302,"m"
"387",0.54741383343935,0.387581908842549,"b"
"388",0.355168750276789,0.284868708578870,"c"
"389",0.9390453544911,0.0198980255518109,"c"
"390",0.936484783655033,0.531788082094863,"m"
"391",0.765451153507456,0.0420605218969285,"c"
"392",0.369763044640422,0.479597226483747,"y"
"393",0.533935991348699,0.651176846586168,"b"
"394",0.782789293909445,0.821876794332638,"b"
"395",0.267969457898289,0.352881617378443,"y"
"396",0.485849434277043,0.165267835604027,"b"
"397",0.433788814814761,0.370581465540454,"m"
"398",0.55258527980186,0.160533608868718,"m"
"399",0.926738888956606,0.496698102680966,"c"
"400",0.98806044110097,0.469820686383173,"c"
"401",0.918342782417312,0.992126994999126,"b"
"402",0.909961074590683,0.761766063049436,"y"
"403",0.105796711985022,0.710828943410888,"m"
"404",0.202764546731487,0.0187959598843008,"c"
"405",0.637671455740929,0.109539542114362,"c"
"406",0.967714791651815,0.868824349949136,"c"
"407",0.577629721490666,0.754647160647437,"y"
"408",0.554835278075188,0.787133357254788,"c"
"409",0.236938133137301,0.711182424332947,"m"
"410",0.540533868828788,0.540658723330125,"m"
"411",0.853082000277936,0.27404483477585,"m"
"412",0.505208790767938,0.994269851827994,"m"
"413",0.978693702956662,0.787361278897151,"y"
"414",0.470991343958303,0.964065157109872,"b"
"415",0.952410495141521,0.869268452282995,"c"
"416",0.353731425013393,0.663581025088206,"y"
"417",0.784117421368137,0.169304841430858,"b"
"418",0.990577709162608,0.324605699395761,"b"
"419",0.758130975533277,0.45221712696366,"b"
"420",0.536795841995627,0.0278146348427981,"b"
"421",0.563456915086135,0.302432805299759,"c"
"422",0.362305385293439,0.369728061370552,"y"
"423",0.910769106354564,0.554809876484796,"c"
"424",0.76611765078269,0.104973177425563,"c"
"425",0.887748034438118,0.114611315540969,"b"
"426",0.888849372044206,0.437319870572537,"m"
"427",0.75303912628442,0.967500869184732,"y"
"428",0.085121996467933,0.870050738798454,"c"
"429",0.740885922918096,0.121935623465106,"c"
"430",0.236688988283277,0.107422321802005,"c"
"431",0.197418544208631,0.83503449591808,"b"
"432",0.151439087232575,0.912964841350913,"y"
"433",0.829615098424256,0.42890367959626,"b"
"434",0.661253230646253,0.0400351365096867,"c"
"435",0.997002746211365,0.901818449608982,"b"
"436",0.457594940904528,0.436304724775255,"m"
"437",0.531831622356549,0.411327912239358,"y"
"438",0.387994717340916,0.171607099939138,"m"
"439",0.723256459692493,0.402563669951633,"b"
"440",0.548150443006307,0.288280028384179,"y"
"441",0.919391090516001,0.938745582243428,"y"
"442",0.677178420126438,0.65310835139826,"m"
"443",0.0441981100011617,0.673861685208976,"b"
"444",0.092223555315286,0.401882180012763,"b"
"445",0.282269646646455,0.436932503478602,"y"
"446",0.452571217203513,0.54745548334904,"y"
"447",0.902276542270556,0.654265448218212,"m"
"448",0.445108436513692,0.323720422340557,"m"
"449",0.503619091352448,0.752632387215272,"b"
"450",0.0135562215000391,0.473619512282312,"b"
"451",0.0434085631277412,0.422433979110792,"c"
"452",0.548541630152613,0.292753408662975,"m"
"453",0.282910915790126,0.286496480228379,"m"
"454",0.488413948798552,0.0108518854249269,"b"
"455",0.426288891350850,0.922117555746809,"m"
"456",0.0239358560647815,0.0166909981053323,"m"
"457",0.716557725798339,0.323878488969058,"b"
"458",0.90085514402017,0.589301595231518,"m"
"459",0.201330815907568,0.524058642564341,"m"
"460",0.265799425076693,0.572447536047548,"y"
"461",0.851944066816941,0.224157049553469,"y"
"462",0.492193539394066,0.950978139182553,"c"
"463",0.288872653152794,0.580273728119209,"m"
"464",0.629426765954122,0.941346016246825,"y"
"465",0.296329015400261,0.895983307855204,"c"
"466",0.260415552882478,0.0417615566402674,"c"
"467",0.991885493509471,0.343228419777006,"y"
"468",0.491205221274868,0.9972842594143,"m"
"469",0.478710149182007,0.121692837448791,"c"
"470",0.38819688372314,0.819961086381227,"b"
"471",0.545539936283603,0.576469287509099,"c"
"472",0.632946523837745,0.251861948752776,"c"
"473",0.709246557904407,0.855391175486147,"m"
"474",0.765028153313324,0.929791213711724,"b"
"475",0.557982662459835,0.473023255821317,"c"
"476",0.517391421599314,0.368351053213701,"b"
"477",0.513332838658243,0.271407171618193,"b"
"478",0.953297795029357,0.133642512140796,"m"
"479",0.377881757216528,0.645020228577778,"m"
"480",0.230761381099001,0.490124894073233,"m"
"481",0.620064070215449,0.869351445464417,"b"
"482",0.4074819276575,0.710909131914377,"y"
"483",0.325946026481688,0.783366765128449,"c"
"484",0.204583503073081,0.105120585765690,"y"
"485",0.624442357337102,0.736016017384827,"y"
"486",0.905251034302637,0.631888619391248,"y"
"487",0.645363170886412,0.55197390075773,"b"
"488",0.788425649749115,0.463160100160167,"c"
"489",0.683416178217158,0.993824692443013,"y"
"490",0.54558624420315,0.0152481209952384,"y"
"491",0.428180280607194,0.794430833309889,"c"
"492",0.85785353765823,0.986472842050716,"c"
"493",0.836734283249825,0.50219137291424,"b"
"494",0.84364650491625,0.0487993224523962,"c"
"495",0.960103559074923,0.345344989094883,"c"
"496",0.815156819066033,0.665428631938994,"y"
"497",0.130102103808895,0.498464121017605,"c"
"498",0.852662675315514,0.552255249582231,"m"
"499",0.778391966130584,0.121532053453848,"c"
"500",0.74178197584115,0.196485025342554,"y"
"501",0.450656969798729,0.887920146575198,"b"
"502",0.934672992443666,0.412221070146188,"c"
"503",0.300374313956127,0.227900121128187,"c"
"504",0.28711862815544,0.385465159080923,"y"
"505",0.896467906422913,0.467205287888646,"b"
"506",0.430893738055602,0.90616239584051,"b"
"507",0.0598003547638655,0.0341030608396977,"y"
"508",0.102211480494589,0.0247559843119234,"m"
"509",0.742698391200975,0.805192163679749,"y"
"510",0.830655372468755,0.326284111477435,"m"
"511",0.336491722846404,0.84411527775228,"c"
"512",0.980356159619987,0.697562616318464,"c"
"513",0.60539221460931,0.416452938457951,"c"
"514",0.679791168542579,0.343407916370779,"m"
"515",0.362706339452416,0.832382990047336,"b"
"516",0.416805331828073,0.00145167275331914,"c"
"517",0.88124619005248,0.191638752818108,"m"
"518",0.757261821534485,0.145802720449865,"c"
"519",0.931113735307008,0.898564838571474,"m"
"520",0.340825720923021,0.561466664541513,"y"
"521",0.242015328491107,0.403374115936458,"m"
"522",0.673373372294009,0.173912309575826,"y"
"523",0.312983512412757,0.418805534951389,"c"
"524",0.115296212257817,0.89193056919612,"c"
"525",0.714384899940342,0.342373325722292,"y"
"526",0.779109024442732,0.496987660881132,"m"
"527",0.39879749645479,0.997049516998231,"c"
"528",0.779489408247173,0.128820839105174,"m"
"529",0.79666425799951,0.426261825487018,"y"
"530",0.823443537112325,0.0338118474464864,"y"
"531",0.136369532207027,0.804207508219406,"y"
"532",0.145844521932304,0.792722054524347,"b"
"533",0.686750464141369,0.0602976023219526,"b"
"534",0.0654091497417539,0.195850107353181,"b"
"535",0.109190337825567,0.556222659535706,"y"
"536",0.291305291699246,0.747309528524056,"c"
"537",0.216861270135269,0.575108430115506,"m"
"538",0.059470278210938,0.362969612935558,"b"
"539",0.301578644430265,0.0524716314394027,"y"
"540",0.311513620195910,0.996628050226718,"c"
"541",0.468253667699173,0.0602046870626509,"m"
"542",0.248583284439519,0.417155832517892,"c"
"543",0.844950421946123,0.480289835017174,"y"
"544",0.206789110321552,0.497175144730136,"c"
"545",0.462796276202425,0.892056233249605,"c"
"546",0.0783426922280341,0.0145952806342393,"b"
"547",0.0218975569587201,0.408710351213813,"c"
"548",0.306591742439196,0.333487719064578,"y"
"549",0.094516859157011,0.559779817005619,"b"
"550",0.0958897641394287,0.918437055079266,"b"
"551",0.962789438199252,0.991458070930094,"m"
"552",0.476981496904045,0.989255210151896,"m"
"553",0.321023405529559,0.678777050925419,"y"
"554",0.11816535750404,0.473041384015232,"b"
"555",0.644413758767769,0.58988530933857,"m"
"556",0.302605671109632,0.813382272142917,"c"
"557",0.249230306362733,0.200976139865816,"c"
"558",0.399631914915517,0.0498772854916751,"b"
"559",0.800237470306456,0.744772186269984,"c"
"560",0.106817412888631,0.198528655571863,"y"
"561",0.217184325680137,0.372169293928891,"c"
"562",0.131552688078955,0.424220260931179,"y"
"563",0.379487528000027,0.0572319275233895,"y"
"564",0.292145007988438,0.195263888686895,"b"
"565",0.193854824639857,0.609536340925843,"b"
"566",0.635599044850096,0.725702222902328,"y"
"567",0.177157094934955,0.864632127340883,"c"
"568",0.507670012069866,0.51838141749613,"y"
"569",0.944281701697037,0.77956073707901,"m"
"570",0.265064883977175,0.15150823071599,"y"
"571",0.911954541923478,0.195386884966865,"b"
"572",0.498140901094303,0.76829530717805,"c"
"573",0.562883615028113,0.249145777896047,"m"
"574",0.816323893610388,0.148733100853860,"b"
"575",0.453484749188647,0.249874102184549,"y"
"576",0.288383898790926,0.713218047050759,"c"
"577",0.156753829447553,0.559179795207456,"y"
"578",0.630805047694594,0.953149686567485,"y"
"579",0.131124600302428,0.906517140567303,"b"
"580",0.864018425578251,0.0893340790644288,"y"
"581",0.856629170011729,0.953122476348653,"m"
"582",0.691389228217304,0.98335482319817,"y"
"583",0.524631329812109,0.196677956031635,"m"
"584",0.0596657739952207,0.83263374492526,"y"
"585",0.400653721764684,0.909819635329768,"m"
"586",0.251789116067812,0.61639122851193,"y"
"587",0.00679733767174184,0.736347465310246,"c"
"588",0.796913855941966,0.954384620999917,"m"
"589",0.550492353038862,0.0859546889550984,"c"
"590",0.668920159107074,0.465851033572108,"c"
"591",0.289412735728547,0.604108818806708,"c"
"592",0.391279152827337,0.124986776383594,"c"
"593",0.288200417300686,0.179915480548516,"y"
"594",0.935227787820622,0.262570922030136,"b"
"595",0.539433177793398,0.964858759194613,"c"
"596",0.839156609261408,0.566159486537799,"y"
"597",0.700391678372398,0.249411548953503,"m"
"598",0.671259995084256,0.516450849128887,"c"
"599",0.352012404473498,0.264373156009242,"m"
"600",0.058794982265681,0.166408580960706,"c"
"601",0.686075330013409,0.402101754676551,"m"
"602",0.964288052171469,0.244873161893338,"m"
"603",0.817689714487642,0.829044709680602,"b"
